label,filename,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,hand1_0_bot_seg_1_cropped.jpeg,0.3129418194293976,0.3973870873451233,3.224580780170072e-07,0.3710850477218628,0.3074182868003845,0.030438130721449852,0.4232920706272125,0.2122306227684021,0.025373199954628944,0.48361146450042725,0.15448035299777985,0.007762348745018244,0.546823263168335,0.12446248531341553,-0.008942627348005772,0.35272645950317383,0.050292424857616425,0.016954271122813225,0.5261191725730896,0.06588780879974365,-0.01300282496958971,0.617339015007019,0.1214745044708252,-0.03705528751015663,0.6717876195907593,0.16678597033023834,-0.05175592377781868,0.3433852791786194,0.04367819428443909,-0.018523236736655235,0.5458160638809204,0.05452539026737213,-0.041043125092983246,0.6343331336975098,0.11538772284984589,-0.05047329142689705,0.6873630285263062,0.17408651113510132,-0.0542936772108078,0.3517760634422302,0.0709284096956253,-0.05389581620693207,0.5502237677574158,0.08173052221536636,-0.0779586136341095,0.635498046875,0.1425277590751648,-0.07847544550895691,0.6838865280151367,0.19931435585021973,-0.07332013547420502,0.3739134669303894,0.12290671467781067,-0.08805759996175766,0.5397233963012695,0.14568595588207245,-0.10176805406808853,0.6117032766342163,0.1860579252243042,-0.09716126322746277,0.6531633138656616,0.22239956259727478,-0.08817590773105621
0,hand1_0_bot_seg_2_cropped.jpeg,0.3130963444709778,0.2527284026145935,9.337389883512515e-07,0.3436426818370819,0.2774185836315155,-0.11776167154312134,0.3894580006599426,0.2585674524307251,-0.19678494334220886,0.46667996048927307,0.24268454313278198,-0.252659410238266,0.5359782576560974,0.24293258786201477,-0.30336809158325195,0.30757108330726624,0.12227771431207657,-0.20329830050468445,0.47532913088798523,0.13067947328090668,-0.27576178312301636,0.5681056380271912,0.17062023282051086,-0.30784469842910767,0.6304383277893066,0.20210903882980347,-0.32668858766555786,0.3259838819503784,0.0541415810585022,-0.17178656160831451,0.5022692084312439,0.06702594459056854,-0.24921518564224243,0.599022626876831,0.1250733733177185,-0.2704336941242218,0.661774754524231,0.17300313711166382,-0.278914213180542,0.3610227406024933,0.0203963965177536,-0.14386847615242004,0.5213378667831421,0.03182433545589447,-0.216512069106102,0.6107470393180847,0.09208399057388306,-0.23074179887771606,0.6702203154563904,0.14093144237995148,-0.23035207390785217,0.40435174107551575,0.012957818806171417,-0.12307795137166977,0.5246456861495972,0.025339365005493164,-0.1779138743877411,0.5941958427429199,0.07478384673595428,-0.19227659702301025,0.6426770687103271,0.11411513388156891,-0.19511812925338745
0,hand1_0_bot_seg_4_cropped.jpeg,0.3561163544654846,0.30197614431381226,9.525322752779175e-07,0.37648463249206543,0.3334459960460663,-0.1286604404449463,0.3958483338356018,0.33693575859069824,-0.21962577104568481,0.41033440828323364,0.3541930317878723,-0.2847205698490143,0.3993150591850281,0.3931323289871216,-0.34627291560173035,0.426409512758255,0.11887578666210175,-0.21479131281375885,0.6011232137680054,0.1788969337940216,-0.2756379246711731,0.6780127882957458,0.24059699475765228,-0.3004509210586548,0.727746307849884,0.2901071310043335,-0.31404387950897217,0.45768988132476807,0.05539891868829727,-0.17488716542720795,0.6428201794624329,0.11111202090978622,-0.23911722004413605,0.712474524974823,0.1977725327014923,-0.2534741759300232,0.753082275390625,0.27056026458740234,-0.2559163570404053,0.4904216229915619,0.032937899231910706,-0.13660643994808197,0.6625757217407227,0.08031362295150757,-0.1935979425907135,0.7278310060501099,0.16407230496406555,-0.20109021663665771,0.7620267868041992,0.23510518670082092,-0.19590231776237488,0.522099494934082,0.03795015811920166,-0.10673902183771133,0.6467064619064331,0.07756634056568146,-0.15004059672355652,0.7006390690803528,0.1384023129940033,-0.15835954248905182,0.7325124144554138,0.187433660030365,-0.15531009435653687
0,hand1_0_bot_seg_5_cropped.jpeg,0.45583534240722656,0.6401596665382385,1.2201135177747346e-06,0.5910493731498718,0.568356990814209,0.008577253669500351,0.6705567240715027,0.4310626685619354,-0.012414434924721718,0.7337207794189453,0.3167440593242645,-0.05115991458296776,0.725473165512085,0.18792566657066345,-0.08578522503376007,0.4175887405872345,0.25640109181404114,0.02589295245707035,0.46019184589385986,0.11973702162504196,-0.021706221625208855,0.5841876864433289,0.11983979493379593,-0.048661891371011734,0.6657238602638245,0.1859876960515976,-0.05612726882100105,0.35841813683509827,0.25098925828933716,-0.019422195851802826,0.4313182830810547,0.07210604846477509,-0.0770782008767128,0.5805946588516235,0.0834258496761322,-0.10962937772274017,0.6699925065040588,0.168817937374115,-0.11751144379377365,0.31777817010879517,0.26691070199012756,-0.070615753531456,0.4002726376056671,0.0886855274438858,-0.12778502702713013,0.5634100437164307,0.10804915428161621,-0.13995277881622314,0.6568315625190735,0.18452630937099457,-0.13341018557548523,0.3040390610694885,0.3136237859725952,-0.12184817343950272,0.4133853316307068,0.173296257853508,-0.16996242105960846,0.5454742908477783,0.18209241330623627,-0.17290979623794556,0.6253654956817627,0.24135535955429077,-0.16263118386268616
0,hand1_0_dif_seg_1_cropped.jpeg,0.40841567516326904,0.8138543963432312,5.991583407194412e-07,0.5902697443962097,0.6272469758987427,0.07973180711269379,0.6298919916152954,0.4535014033317566,0.08398783206939697,0.6978818774223328,0.33274176716804504,0.05257401615381241,0.7578392028808594,0.2401466965675354,0.02465437352657318,0.27371981739997864,0.33260902762413025,0.05970754101872444,0.4152339994907379,0.0801810771226883,-0.019895805045962334,0.5948443412780762,0.06882369518280029,-0.08083585649728775,0.7228356599807739,0.1244223415851593,-0.10909312218427658,0.24714897572994232,0.3554231822490692,-0.02752036787569523,0.42095816135406494,0.04333159327507019,-0.10839910060167313,0.6344553232192993,0.062247201800346375,-0.15124861896038055,0.7495659589767456,0.1453624963760376,-0.16213908791542053,0.28609180450439453,0.38372960686683655,-0.11474508792161942,0.4455955922603607,0.07465995848178864,-0.17820337414741516,0.65265953540802,0.0961240828037262,-0.17720814049243927,0.7522456645965576,0.17522817850112915,-0.15886609256267548,0.3842802941799164,0.4191686511039734,-0.19776734709739685,0.5194541215896606,0.1857241690158844,-0.2366897016763687,0.6624300479888916,0.1787002831697464,-0.2197178602218628,0.7422574758529663,0.22775863111019135,-0.19572080671787262
0,hand1_0_dif_seg_2_cropped.jpeg,0.40495842695236206,0.8637999892234802,-3.54937952806722e-07,0.5940021276473999,0.643672525882721,0.059041522443294525,0.646872878074646,0.45910775661468506,0.04352099075913429,0.7142552137374878,0.3314851224422455,-0.006689341738820076,0.7589138746261597,0.23224569857120514,-0.0554303415119648,0.26338571310043335,0.32799553871154785,0.05684155225753784,0.41523754596710205,0.07991692423820496,-0.034295372664928436,0.6072715520858765,0.0770050585269928,-0.11103800684213638,0.741294264793396,0.14108707010746002,-0.14911417663097382,0.23798483610153198,0.3538844585418701,-0.0254876259714365,0.41888904571533203,0.044421032071113586,-0.10084639489650726,0.6255133748054504,0.0667518675327301,-0.14671173691749573,0.743965744972229,0.14431391656398773,-0.16388054192066193,0.2727651000022888,0.38219568133354187,-0.11164311319589615,0.4255712628364563,0.06506390869617462,-0.18443609774112701,0.6332725286483765,0.09056119620800018,-0.18820053339004517,0.7496836185455322,0.16979247331619263,-0.17093110084533691,0.36173373460769653,0.41587236523628235,-0.19473835825920105,0.4867309331893921,0.1792747527360916,-0.24374325573444366,0.6379821300506592,0.17090333998203278,-0.2305482178926468,0.7411391139030457,0.21180112659931183,-0.20735521614551544
0,hand1_0_dif_seg_3_cropped.jpeg,0.3669187128543854,0.8171700835227966,5.885917175874056e-07,0.5667597055435181,0.6223563551902771,0.069361113011837,0.6251887083053589,0.4467000365257263,0.06589709222316742,0.6958507299423218,0.3324691951274872,0.027360549196600914,0.7523990869522095,0.24764269590377808,-0.008387181907892227,0.2619060277938843,0.32183322310447693,0.06459175050258636,0.4173005521297455,0.08060775697231293,-0.016363494098186493,0.598600447177887,0.07331004738807678,-0.08647927641868591,0.7267904281616211,0.13043324649333954,-0.12269934266805649,0.23433122038841248,0.3442159593105316,-0.018702566623687744,0.4350704252719879,0.04832322895526886,-0.1022229790687561,0.645269513130188,0.0715046375989914,-0.15777139365673065,0.7606945037841797,0.1573144495487213,-0.17908082902431488,0.2700135111808777,0.3761141300201416,-0.10286692529916763,0.44747844338417053,0.08382178843021393,-0.1657935231924057,0.6533894538879395,0.10077683627605438,-0.17530670762062073,0.7612980604171753,0.18040543794631958,-0.16555266082286835,0.3652957081794739,0.41517260670661926,-0.18390293419361115,0.5143421292304993,0.19285252690315247,-0.21792902052402496,0.6614194512367249,0.1795368492603302,-0.20444442331790924,0.7510457038879395,0.2209641933441162,-0.18538185954093933
0,hand1_0_dif_seg_4_cropped.jpeg,0.35561758279800415,0.7933827042579651,7.434630333591485e-07,0.5451146364212036,0.6426016688346863,0.09083396941423416,0.6081314086914062,0.4908587336540222,0.0930732861161232,0.6936235427856445,0.38558435440063477,0.058421384543180466,0.7635823488235474,0.30009377002716064,0.028060026466846466,0.2764860987663269,0.31162452697753906,0.054645854979753494,0.45387259125709534,0.07526034116744995,-0.02244817279279232,0.6324301362037659,0.09877796471118927,-0.07586120069026947,0.7442382574081421,0.18109442293643951,-0.09642145037651062,0.24736209213733673,0.3288056552410126,-0.03517896682024002,0.46354609727859497,0.04860031604766846,-0.10681875050067902,0.6709672808647156,0.09809291362762451,-0.13548988103866577,0.7692437171936035,0.19460880756378174,-0.13776302337646484,0.28419971466064453,0.3626633286476135,-0.12371606379747391,0.48697027564048767,0.08034932613372803,-0.17617404460906982,0.6868008375167847,0.12946449220180511,-0.15818823873996735,0.7705408930778503,0.22291556000709534,-0.13013947010040283,0.3782646059989929,0.4147445857524872,-0.2077111303806305,0.5433447360992432,0.20170331001281738,-0.23414616286754608,0.6854062080383301,0.21867448091506958,-0.20307190716266632,0.7554066181182861,0.2851417362689972,-0.16966813802719116
0,hand1_0_dif_seg_5_cropped.jpeg,0.4065389633178711,0.8178701400756836,5.915003384870943e-07,0.5908624529838562,0.6164345741271973,0.08532419055700302,0.6330435276031494,0.438357412815094,0.09514614939689636,0.6981672048568726,0.3173119127750397,0.06679936498403549,0.7453428506851196,0.22635558247566223,0.04089556634426117,0.27305734157562256,0.33354124426841736,0.0884898230433464,0.4067378342151642,0.08834008872509003,0.016103841364383698,0.5874914526939392,0.06851330399513245,-0.04644769802689552,0.7184137105941772,0.11538499593734741,-0.07810965180397034,0.23847459256649017,0.35555434226989746,-0.00046827056212350726,0.40269070863723755,0.05096365511417389,-0.07782130688428879,0.6228041648864746,0.05659531056880951,-0.12933968007564545,0.7475464344024658,0.13211528956890106,-0.14772436022758484,0.2656427025794983,0.3810606598854065,-0.09008782356977463,0.41731083393096924,0.07506707310676575,-0.15147219598293304,0.6333280801773071,0.0819305032491684,-0.16018390655517578,0.747644305229187,0.1567426174879074,-0.14910385012626648,0.3524457812309265,0.41160276532173157,-0.17532223463058472,0.48071518540382385,0.17669647932052612,-0.213234543800354,0.6317846775054932,0.16485318541526794,-0.2017553597688675,0.7266671657562256,0.2121102511882782,-0.18251194059848785
0,hand1_0_left_seg_1_cropped.jpeg,0.3597213625907898,0.8043485283851624,-2.462643635681161e-07,0.5545154213905334,0.6818216443061829,0.06622570753097534,0.642065167427063,0.5320896506309509,0.04888974875211716,0.7438539266586304,0.42967432737350464,-0.00199437839910388,0.7762770652770996,0.31967034935951233,-0.04994060471653938,0.3413834273815155,0.300751268863678,0.042688749730587006,0.4760839641094208,0.07997825741767883,-0.03931206092238426,0.6593106389045715,0.12473244965076447,-0.09726212918758392,0.7501703500747681,0.2324695587158203,-0.12206260114908218,0.30345600843429565,0.32064467668533325,-0.04320330545306206,0.48493555188179016,0.05807080864906311,-0.11073703318834305,0.6856215596199036,0.12701722979545593,-0.14136026799678802,0.7560791373252869,0.2422289103269577,-0.1513383537530899,0.3089928925037384,0.3603571653366089,-0.13221970200538635,0.4794434607028961,0.09483185410499573,-0.20081374049186707,0.6721774935722351,0.16823115944862366,-0.18514122068881989,0.731237530708313,0.28286832571029663,-0.15922868251800537,0.3558413088321686,0.41931092739105225,-0.21700721979141235,0.5195009112358093,0.21646541357040405,-0.2638649046421051,0.6611071228981018,0.2578105926513672,-0.2390623688697815,0.7137517929077148,0.3510301113128662,-0.21038466691970825
